ingreso_mensual,historial_crediticio,monto_prestamo,edad,empleo_estable,ratio_deuda_ingreso,capacidad_pago,score_riesgo_edad,moroso
1772.74,634,31173.0,39,1,1.4654,214.09,0,0
4385.5,483,7530.39,35,1,0.1431,4008.98,0,1
2127.07,622,24193.6,52,1,0.9478,917.39,0,0
2514.0,748,13730.39,64,1,0.4551,1827.48,0,0
5665.43,464,21687.13,34,1,0.319,4581.08,0,1
3594.19,391,24096.52,32,1,0.5587,2389.37,0,1
1328.93,728,36421.27,30,0,2.2839,-492.14,0,1
2442.49,589,5492.55,69,1,0.1874,2167.86,1,0
2197.08,468,5549.9,71,1,0.2105,1919.59,1,1
3460.45,570,7577.41,59,1,0.1825,3081.58,0,0
4630.74,573,13266.54,18,0,0.2387,3967.41,1,0
4935.76,574,28279.89,46,1,0.4775,3521.77,0,0
3646.5,645,42424.67,52,1,0.9695,1525.27,0,0
4159.55,332,41803.59,62,1,0.8375,2069.38,0,1
1025.0,385,38087.17,33,1,3.0965,-879.36,0,1
3823.42,492,9733.9,39,1,0.2122,3336.73,0,1
1261.29,392,24012.91,32,1,1.5865,60.65,0,1
3296.66,672,36498.23,21,0,0.9226,1471.75,1,1
6460.08,382,44336.7,43,0,0.5719,4243.25,0,1
6139.19,358,43273.71,25,1,0.5874,3975.51,0,1
1721.32,842,25227.22,45,1,1.2213,459.96,0,0
3835.05,814,23863.28,32,1,0.5185,2641.89,0,0
5149.22,355,30747.96,35,0,0.4976,3611.82,0,1
6433.55,615,21768.9,59,0,0.282,5345.11,0,0
3546.11,592,31265.39,53,0,0.7347,1982.84,0,1
3130.15,561,10279.22,58,1,0.2737,2616.18,0,0
2026.7,401,19969.09,48,1,0.8211,1028.24,0,1
3039.69,310,5000.5,38,1,0.1371,2789.67,0,1
4460.42,378,20168.54,27,1,0.3768,3452.0,0,1
3648.95,775,14030.18,33,0,0.3204,2947.44,0,0
6132.66,534,25746.3,18,1,0.3499,4845.35,1,0
2858.09,842,38999.14,62,0,1.1371,908.14,0,1
3984.24,315,12027.57,28,0,0.2516,3382.86,0,1
4792.35,838,44212.02,20,1,0.7688,2581.75,1,0
1233.53,535,11781.04,18,1,0.7959,644.48,1,0
3196.42,755,29873.35,56,0,0.7788,1702.75,0,1
2006.46,760,28413.5,71,1,1.1801,585.78,1,0
1544.84,312,29230.17,27,1,1.5768,83.33,0,1
6683.57,381,30184.45,25,1,0.3764,5174.35,0,1
4892.75,794,4038.96,30,0,0.0688,4690.8,0,0
6333.23,513,23639.54,46,0,0.3111,5151.25,0,0
5793.11,484,27442.35,43,1,0.3948,4420.99,0,1
3352.05,545,5640.92,54,1,0.1402,3070.0,0,0
4402.04,842,18905.16,32,1,0.3579,3456.78,0,0
4980.47,357,30694.62,34,1,0.5136,3445.74,0,1
2872.22,722,8820.43,29,0,0.2559,2431.2,0,0
3475.71,424,13259.83,54,1,0.3179,2812.72,0,1
3397.85,547,34329.21,58,1,0.8419,1681.39,0,0
4883.11,617,18626.07,23,1,0.3179,3951.81,1,0
4468.6,785,4231.86,33,1,0.0789,4257.01,0,0
4250.7,473,4510.58,26,0,0.0884,4025.17,0,1
5407.17,655,20078.83,23,0,0.3094,4403.23,1,0
2164.28,604,13947.65,45,1,0.537,1466.9,0,0
2963.34,827,5221.72,18,0,0.1468,2702.25,1,0
6496.75,721,12325.59,22,0,0.1581,5880.47,1,0
3031.52,727,21859.24,62,1,0.6009,1938.56,0,0
4104.47,406,38918.08,24,1,0.7902,2158.56,1,1
3031.83,605,25882.53,60,1,0.7114,1737.7,0,0
2560.24,769,42089.6,56,1,1.37,455.76,0,0
3361.32,702,18342.39,42,1,0.4547,2444.2,0,0
1439.77,726,30219.12,38,0,1.7491,-71.19,0,1
3151.02,505,17170.85,59,0,0.4541,2292.47,0,0
1025.0,648,12162.62,66,0,0.9888,416.87,1,1
3083.53,352,39085.99,65,1,1.0563,1129.23,0,1
4970.98,621,27400.02,54,1,0.4593,3600.98,0,0
2109.39,525,30540.18,36,1,1.2065,582.39,0,0
1728.46,726,18829.21,40,1,0.9078,787.0,0,0
4459.4,600,33569.12,18,1,0.6273,2780.95,1,0
3679.15,642,36546.56,59,1,0.8278,1851.82,0,0
5056.05,819,16131.99,40,1,0.2659,4249.45,0,0
1835.55,626,12434.82,65,1,0.5645,1213.81,0,0
5067.79,371,43205.69,53,0,0.7105,2907.51,0,1
4628.67,641,13437.1,68,0,0.2419,3956.82,1,0
4461.84,682,12147.14,45,1,0.2269,3854.48,0,0
4950.2,684,42884.3,35,1,0.7219,2805.98,0,0
3375.54,499,38899.91,71,1,0.9603,1430.55,1,1
4935.83,726,38318.88,62,1,0.647,3019.89,0,0
5826.35,568,32982.95,59,1,0.4718,4177.2,0,0
1750.83,607,18945.51,44,0,0.9017,803.56,0,1
2813.51,764,42911.84,36,1,1.271,667.92,0,0
5826.06,411,29385.73,63,0,0.4203,4356.77,0,1
3550.74,735,34991.82,36,1,0.8212,1801.15,0,0
2524.88,779,44147.44,35,1,1.4571,317.5,0,0
1219.97,388,20702.3,19,1,1.4141,184.86,1,1
4894.38,507,37430.2,51,0,0.6373,3022.87,0,1
5380.88,822,35831.9,44,0,0.5549,3589.29,0,1
1779.57,730,5606.85,49,0,0.2626,1499.22,0,0
3416.56,548,27860.68,30,1,0.6796,2023.52,0,0
4285.87,392,37963.32,23,1,0.7381,2387.7,1,1
4967.07,777,33310.78,66,1,0.5589,3301.54,1,0
3903.15,664,11739.46,22,0,0.2506,3316.18,1,0
4334.88,525,31522.96,37,1,0.606,2758.73,0,0
1911.96,632,12397.51,18,1,0.5403,1292.08,1,0
2008.14,840,23133.29,66,1,0.96,851.48,1,0
2506.06,630,6852.25,39,1,0.2279,2163.45,0,0
5391.6,360,4343.34,55,1,0.0671,5174.44,0,1
3336.29,761,5889.18,54,1,0.1471,3041.83,0,0
3467.4,722,16502.89,65,1,0.3966,2642.26,0,0
2304.24,663,43199.59,34,1,1.5623,144.26,0,0
4119.11,671,15862.93,52,1,0.3209,3325.96,0,0
6234.19,614,15510.96,37,1,0.2073,5458.64,0,0
3893.6,799,9141.78,19,1,0.1957,3436.51,1,0
1967.86,450,34568.33,41,1,1.4639,239.44,0,1
5062.26,642,22471.34,36,1,0.3699,3938.69,0,0
6511.04,509,32524.76,44,0,0.4163,4884.8,0,0
1667.38,403,39244.02,24,0,1.9614,-294.82,1,1
5898.37,514,34883.49,39,1,0.4928,4154.19,0,0
2085.36,606,41275.48,31,1,1.6494,21.59,0,0
1276.64,609,27467.04,24,0,1.7929,-96.71,1,1
4581.56,345,14024.7,47,0,0.2551,3880.32,0,1
4092.91,718,13656.48,26,1,0.2781,3410.09,0,0
3053.27,704,16921.46,42,1,0.4618,2207.2,0,0
5537.89,600,13869.32,35,1,0.2087,4844.43,0,0
2969.47,706,33883.03,53,1,0.9509,1275.32,0,0
4162.1,640,14176.26,61,1,0.2838,3453.29,0,0
2500.94,503,13784.24,47,1,0.4593,1811.72,0,0
1813.02,421,4597.84,46,0,0.2113,1583.13,0,1
2120.15,371,29778.58,43,1,1.1705,631.22,0,1
4342.14,727,8237.81,35,1,0.1581,3930.25,0,0
3368.86,380,16478.37,37,1,0.4076,2544.94,0,1
3345.66,513,11786.81,57,0,0.2936,2756.32,0,0
3161.71,602,28439.22,62,1,0.7496,1739.75,0,0
2798.22,627,40407.55,53,1,1.2034,777.84,0,0
5997.84,430,5052.89,37,0,0.0702,5745.2,0,1
6137.16,647,23847.59,49,1,0.3238,4944.78,0,0
3381.93,779,29922.82,57,1,0.7373,1885.79,0,0
4437.07,716,26009.14,48,0,0.4885,3136.61,0,0
3039.75,751,21742.07,32,0,0.596,1952.65,0,1
2715.97,808,30390.32,26,1,0.9325,1196.45,0,0
1722.49,310,24934.15,42,1,1.2063,475.79,0,1
3980.95,842,32913.27,50,1,0.689,2335.29,0,0
2969.15,647,26430.01,56,1,0.7418,1647.65,0,0
4485.7,793,19325.72,30,0,0.359,3519.42,0,0
3716.87,306,25469.53,31,1,0.571,2443.4,0,1
3314.67,388,40153.57,18,1,1.0095,1306.99,1,1
3080.11,481,21330.76,27,1,0.5771,2013.58,0,1
4262.36,813,33654.24,20,0,0.658,2579.65,1,1
6472.52,594,9382.75,47,1,0.1208,6003.39,0,0
4250.97,694,4187.53,55,1,0.0821,4041.59,0,0
4385.14,342,16092.59,49,1,0.3058,3580.51,0,1
4303.72,558,32666.57,45,0,0.6325,2670.39,0,1
3566.02,615,24285.4,53,1,0.5675,2351.75,0,0
3190.25,699,21979.35,45,1,0.5741,2091.29,0,0
2322.81,579,41767.78,68,1,1.4985,234.42,1,0
2255.97,466,30164.65,60,0,1.1143,747.74,0,1
3037.12,689,17582.93,61,0,0.4824,2157.97,0,0
2123.21,330,13558.33,32,1,0.5321,1445.29,0,1
5845.35,542,31171.67,26,1,0.4444,4286.77,0,0
4274.17,415,38585.89,34,0,0.7523,2344.87,0,1
4760.93,730,7815.24,33,1,0.1368,4370.17,0,0
3555.04,455,9649.77,63,0,0.2262,3072.55,0,1
4558.7,417,37979.7,46,0,0.6943,2659.72,0,1
3292.85,625,6724.78,57,1,0.1702,2956.61,0,0
3499.2,635,29028.03,48,1,0.6913,2047.8,0,0
5895.4,491,15936.78,39,0,0.2253,5098.56,0,1
2476.56,803,37762.02,21,0,1.2706,588.46,1,1
6269.8,472,39656.5,56,1,0.5271,4286.97,0,1
2179.34,805,7378.48,36,1,0.2821,1810.42,0,0
4037.09,666,23617.21,53,0,0.4875,2856.23,0,0
1852.53,503,32368.77,45,0,1.4561,234.1,0,1
4087.82,409,12895.96,61,1,0.2629,3443.02,0,1
5125.69,392,23542.12,30,0,0.3827,3948.58,0,1
4216.3,560,7030.2,64,0,0.1389,3864.79,0,0
7911.63,557,6838.16,37,1,0.072,7569.72,0,0
1446.44,584,43638.66,49,1,2.5141,-735.5,0,0
2981.29,494,40894.27,54,1,1.1431,936.58,0,1
5219.92,839,16569.01,29,0,0.2645,4391.47,0,0
6831.81,774,18611.79,36,1,0.227,5901.22,0,0
4592.61,750,27977.92,28,1,0.5077,3193.71,0,0
2462.8,353,31056.32,31,1,1.0508,909.98,0,1
3553.08,741,35380.66,65,1,0.8298,1784.04,0,0
2577.01,486,35056.22,59,0,1.1336,824.2,0,1
6340.01,507,15278.32,69,0,0.2008,5576.09,1,0
1564.14,634,13517.35,21,1,0.7202,888.27,1,0
4648.33,418,20169.18,50,1,0.3616,3639.87,0,1
3241.77,541,9487.53,61,1,0.2439,2767.39,0,0
4372.07,618,4697.52,69,1,0.0895,4137.2,1,0
3918.35,671,31505.22,44,0,0.67,2343.09,0,1
5497.47,361,42676.4,34,1,0.6469,3363.65,0,1
3548.09,739,28241.94,35,1,0.6633,2136.0,0,0
2583.44,799,40282.45,43,1,1.2994,569.32,0,0
4111.45,451,20557.64,48,1,0.4167,3083.57,0,1
4079.9,822,29615.52,35,1,0.6049,2599.12,0,0
5144.61,723,8607.27,28,1,0.1394,4714.24,0,0
5479.01,505,23260.82,66,0,0.3538,4315.96,1,0
4857.13,477,8458.26,58,1,0.1451,4434.21,0,1
5466.23,320,36540.99,50,1,0.5571,3639.18,0,1
4437.06,424,13544.76,23,1,0.2544,3759.82,1,1
5002.87,776,44329.3,32,1,0.7384,2786.41,0,0
3010.54,448,26993.39,37,1,0.7472,1660.87,0,1
7057.75,683,18122.81,66,0,0.214,6151.61,1,0
1933.85,389,4336.23,23,0,0.1869,1717.04,1,1
5888.11,409,31682.79,57,1,0.4484,4303.97,0,1
6043.73,312,35108.78,60,1,0.4841,4288.29,0,1
1025.0,376,8157.66,41,1,0.6632,617.12,0,1
3554.97,544,40545.66,66,1,0.9504,1527.68,1,0
4939.98,459,4330.6,68,1,0.0731,4723.45,1,1
3622.14,697,25543.82,45,1,0.5877,2344.95,0,0
5730.31,673,6881.74,20,0,0.1001,5386.22,1,0
4959.4,780,35071.21,40,1,0.5893,3205.84,0,0
4381.13,371,6515.91,26,1,0.1239,4055.34,0,1
3656.54,801,40916.67,56,1,0.9325,1610.71,0,0
3632.13,417,32151.33,51,0,0.7377,2024.56,0,1
5306.66,367,39649.93,40,1,0.6226,3324.16,0,1
4842.98,538,33743.65,42,1,0.5806,3155.8,0,0
2422.63,302,18835.89,42,0,0.6479,1480.84,0,1
6548.06,612,39300.88,43,1,0.5002,4583.02,0,0
2319.03,463,44936.69,56,1,1.6148,72.2,0,1
4848.87,648,7830.51,68,1,0.1346,4457.34,1,0
2823.09,839,6866.78,42,1,0.2027,2479.76,0,0
2434.5,399,41596.51,56,0,1.4239,354.67,0,1
1327.81,488,24163.75,39,1,1.5165,119.62,0,1
3334.7,520,13201.23,21,1,0.3299,2674.64,1,0
3823.78,571,27612.81,57,0,0.6018,2443.14,0,1
1025.0,677,5170.0,38,1,0.4203,766.5,0,0
2429.39,740,20206.47,41,1,0.6931,1419.07,0,0
6651.67,327,15131.03,18,1,0.1896,5895.11,1,1
2820.43,500,37246.67,35,0,1.1005,958.1,0,1
4508.11,677,15588.79,40,0,0.2882,3728.67,0,0
3510.06,837,35598.3,55,1,0.8451,1730.14,0,0
3446.28,649,17470.74,39,1,0.4225,2572.75,0,0
2985.1,849,8331.9,24,0,0.2326,2568.5,1,0
3639.13,691,34434.15,49,1,0.7885,1917.42,0,0
2637.19,806,34556.2,66,1,1.092,909.38,1,0
4008.88,598,19398.84,38,1,0.4032,3038.94,0,0
3346.29,395,39415.38,34,0,0.9816,1375.52,0,1
4138.65,599,41959.27,44,1,0.8449,2040.69,0,0
3469.7,319,30226.36,69,1,0.726,1958.38,1,1
5012.13,414,43190.29,41,1,0.7181,2852.62,0,1
3011.93,362,17440.78,27,1,0.4825,2139.89,0,1
2942.59,558,35980.83,56,1,1.019,1143.55,0,0
4673.0,485,27022.81,37,1,0.4819,3321.86,0,1
5492.54,567,24567.55,36,0,0.3727,4264.17,0,0
3721.28,673,19673.61,53,0,0.4406,2737.6,0,0
3223.17,788,17888.27,60,1,0.4625,2328.76,0,0
3258.13,319,33231.9,61,1,0.85,1596.54,0,1
4860.93,655,10430.07,38,0,0.1788,4339.43,0,0
5125.04,633,15987.84,49,0,0.26,4325.65,0,0
4307.6,698,18688.19,46,0,0.3615,3373.19,0,0
3115.84,451,11249.84,34,1,0.3009,2553.34,0,1
3065.26,304,15349.07,63,1,0.4173,2297.81,0,1
3850.81,484,21256.97,18,1,0.46,2787.96,1,1
2337.05,518,36016.67,64,0,1.2843,536.22,0,1
4536.1,608,38107.67,26,1,0.7001,2630.72,0,0
1269.7,563,8389.66,68,1,0.5506,850.21,1,0
2491.46,822,41713.33,21,1,1.3952,405.79,1,0
5126.77,748,28606.01,70,1,0.465,3696.47,1,0
3760.89,501,18720.6,18,1,0.4148,2824.85,1,0
3005.49,554,24794.32,65,0,0.6875,1765.78,0,1
1025.0,344,39494.96,56,0,3.211,-949.75,0,1
4607.79,555,22225.75,64,1,0.402,3496.5,0,0
5640.26,657,37432.45,20,1,0.5531,3768.63,1,0
3655.4,617,16708.34,28,1,0.3809,2819.98,0,0
2947.79,711,44856.47,18,1,1.2681,704.97,1,0
4025.71,406,36974.53,66,1,0.7654,2176.98,1,1
3921.5,363,20480.17,51,1,0.4352,2897.49,0,1
2860.49,553,22805.61,24,1,0.6644,1720.21,1,0
4187.24,418,21353.76,37,0,0.425,3119.55,0,1
2894.13,419,44497.73,24,0,1.2813,669.24,1,1
5391.82,837,14141.87,32,0,0.2186,4684.72,0,0
4431.44,645,27960.33,63,1,0.5258,3033.42,0,0
4978.59,749,29068.46,54,0,0.4866,3525.17,0,0
4475.28,444,22527.85,66,0,0.4195,3348.89,1,1
3503.51,721,22526.39,41,1,0.5358,2377.19,0,0
3249.77,640,34149.5,51,1,0.8757,1542.3,0,0
1364.26,744,14480.49,63,1,0.8845,640.24,0,0
3487.6,322,18726.77,65,1,0.4475,2551.26,0,1
4305.95,602,32624.08,49,0,0.6314,2674.74,0,1
1944.15,375,9866.09,53,1,0.4229,1450.85,0,1
3463.52,615,9362.03,67,0,0.2253,2995.42,1,0
3177.49,848,26868.51,19,1,0.7047,1834.07,1,0
2804.14,670,27827.73,69,0,0.827,1412.75,1,1
3869.14,453,38838.55,31,1,0.8365,1927.21,0,1
1387.02,685,40128.29,62,0,2.4109,-619.4,0,1
2431.83,386,39271.53,35,1,1.3457,468.25,0,1
2249.23,650,34868.88,26,0,1.2919,505.79,0,1
2562.33,494,9283.65,33,1,0.3019,2098.15,0,1
3708.02,450,37884.51,23,1,0.8514,1813.8,1,1
4081.01,594,5195.23,35,1,0.1061,3821.24,0,0
1290.22,451,32307.44,48,1,2.0867,-325.16,0,1
4895.87,799,6098.53,58,0,0.1038,4590.94,0,0
2808.49,376,40463.92,68,1,1.2006,785.29,1,1
2557.34,794,30414.88,43,0,0.9911,1036.6,0,1
3177.77,347,16505.94,64,1,0.4328,2352.48,0,1
6623.81,498,24398.6,39,0,0.307,5403.88,0,1
3333.81,468,11878.91,58,0,0.2969,2739.87,0,1
5891.84,786,22016.22,35,1,0.3114,4791.03,0,0
5176.61,791,34724.68,44,1,0.559,3440.37,0,0
3224.58,655,39365.58,54,1,1.0173,1256.31,0,0
4888.36,569,38876.55,61,0,0.6627,2944.53,0,1
2133.22,385,34720.05,42,0,1.3563,397.22,0,1
2029.89,438,35975.8,39,0,1.4769,231.1,0,1
4148.21,357,41162.71,34,1,0.8269,2090.07,0,1
2690.78,572,10968.93,53,1,0.3397,2142.33,0,0
4403.56,526,30247.25,65,1,0.5724,2891.19,0,0
1881.74,437,12138.0,36,1,0.5375,1274.84,0,1
3948.99,579,29807.68,33,0,0.629,2458.6,0,1
4308.56,319,5529.53,43,1,0.1069,4032.08,0,1
4613.25,445,4462.62,65,1,0.0806,4390.12,0,1
3071.31,490,37169.55,64,1,1.0085,1212.83,0,1
4129.53,355,31847.05,32,1,0.6427,2537.17,0,1
1523.36,804,11937.75,26,1,0.653,926.47,0,0
3844.39,631,35658.78,26,1,0.773,2061.45,0,0
4761.84,413,39975.68,70,1,0.6996,2763.06,1,1
3701.36,834,9955.75,23,1,0.2241,3203.57,1,0
3428.07,563,20423.88,33,1,0.4965,2406.88,0,0
2179.61,362,29284.11,29,0,1.1196,715.4,0,1
3390.58,701,39331.53,39,1,0.9667,1424.01,0,0
3956.87,480,40061.96,69,1,0.8437,1953.77,1,1
5739.93,674,26484.4,60,0,0.3845,4415.71,0,0
5237.55,435,15624.74,35,1,0.2486,4456.32,0,1
5356.77,723,25312.48,47,1,0.3938,4091.15,0,0
3993.31,345,6357.59,47,1,0.1327,3675.43,0,1
2509.83,753,16944.73,42,1,0.5626,1662.6,0,0
2707.13,544,12391.29,46,1,0.3814,2087.57,0,0
3214.53,483,40137.27,19,1,1.0405,1207.66,1,1
2651.35,303,8879.17,20,1,0.2791,2207.39,1,1
3503.46,425,18108.67,59,1,0.4307,2598.03,0,1
4773.06,543,33069.76,49,1,0.5774,3119.57,0,0
3528.19,349,10866.68,61,0,0.2567,2984.86,0,1
4247.45,583,36178.59,34,1,0.7098,2438.52,0,0
4513.97,579,11747.85,29,1,0.2169,3926.58,0,0
5938.77,431,25270.49,40,1,0.3546,4675.24,0,1
4071.42,564,31023.0,26,1,0.635,2520.27,0,0
5710.83,420,5233.14,43,1,0.0764,5449.17,0,1
5882.14,772,38542.88,40,1,0.546,3955.0,0,0
2806.74,775,6762.61,43,0,0.2008,2468.61,0,0
3455.68,399,26403.0,50,1,0.6367,2135.53,0,1
3037.86,645,38598.37,33,1,1.0588,1107.95,0,0
5786.51,473,23581.9,53,1,0.3396,4607.42,0,1
6095.21,406,8092.86,33,1,0.1106,5690.57,0,1
3472.95,504,15753.11,23,1,0.378,2685.3,1,0
3696.93,380,6180.12,71,1,0.1393,3387.93,1,1
6094.34,402,12893.91,26,1,0.1763,5449.64,0,1
6452.85,707,13313.37,18,0,0.1719,5787.19,1,0
5027.61,384,11061.18,58,1,0.1833,4474.56,0,1
2167.87,499,32375.37,56,0,1.2445,549.1,0,1
6286.13,390,7084.31,33,1,0.0939,5931.91,0,1
3445.26,335,44177.84,57,1,1.0686,1236.37,0,1
2376.47,646,30470.56,57,1,1.0685,852.94,0,0
3636.25,838,40703.72,35,1,0.9328,1601.06,0,0
5709.4,510,5646.99,37,0,0.0824,5427.05,0,0
6508.63,492,9254.15,51,0,0.1185,6045.92,0,1
1760.45,560,24693.62,44,0,1.1689,525.76,0,1
4910.19,507,5901.36,59,0,0.1002,4615.12,0,0
2546.39,759,17387.02,52,0,0.569,1677.04,0,1
4617.18,671,17932.59,26,0,0.3237,3720.55,0,0
5102.4,374,24203.82,39,1,0.3953,3892.21,0,1
3778.08,321,40066.96,40,1,0.8838,1774.73,0,1
3894.19,533,43650.4,30,0,0.9341,1711.67,0,1
4923.56,501,6761.45,33,1,0.1144,4585.49,0,0
2437.54,469,38696.04,57,0,1.3229,502.74,0,1
3358.3,831,13056.08,32,1,0.324,2705.49,0,0
1615.47,450,42243.74,58,1,2.1791,-496.71,0,1
3693.6,462,32179.4,54,1,0.726,2084.63,0,1
5822.86,598,35741.25,34,1,0.5115,4035.8,0,0
4365.83,304,29885.94,41,1,0.5705,2871.53,0,1
5251.97,526,14176.51,45,1,0.2249,4543.15,0,0
3706.31,621,30651.25,31,1,0.6892,2173.75,0,0
4111.0,725,41583.01,69,1,0.8429,2031.85,1,0
3634.19,340,7054.4,45,1,0.1618,3281.47,0,1
1144.93,375,35909.2,18,1,2.6136,-650.53,1,1
3373.62,307,18414.07,26,1,0.4549,2452.91,0,1
5374.92,789,33361.83,32,1,0.5172,3706.83,0,0
4423.93,504,8636.19,34,1,0.1627,3992.12,0,0
5597.98,761,30823.03,54,0,0.4588,4056.83,0,0
3243.13,791,7436.75,37,1,0.1911,2871.29,0,0
2729.44,785,5032.58,43,0,0.1537,2477.81,0,0
5045.87,781,6000.69,58,1,0.0991,4745.83,0,0
5502.68,820,22475.65,34,1,0.3404,4378.89,0,0
4663.72,418,41452.16,25,1,0.7407,2591.12,0,1
1374.13,494,9406.92,60,1,0.5705,903.79,0,1
3827.7,496,10905.88,28,0,0.2374,3282.41,0,1
2714.08,380,9742.25,46,0,0.2991,2226.96,0,1
6405.72,791,31206.5,18,1,0.406,4845.39,1,0
5937.97,700,18912.02,71,0,0.2654,4992.37,1,0
2808.66,837,25976.23,20,0,0.7707,1509.85,1,1
3582.21,460,8409.29,48,0,0.1956,3161.75,0,1
4419.01,474,41076.8,39,1,0.7746,2365.17,0,1
3432.51,784,33333.84,50,0,0.8093,1765.81,0,1
5571.84,521,25555.17,39,1,0.3822,4294.08,0,0
3862.01,610,15846.89,63,0,0.3419,3069.66,0,0
4174.85,500,26520.55,51,0,0.5294,2848.82,0,1
3997.74,639,32905.32,55,1,0.6859,2352.47,0,0
5814.16,384,19419.47,68,1,0.2783,4843.19,1,1
5295.11,776,32177.78,63,1,0.5064,3686.22,0,0
3090.09,593,33439.94,60,0,0.9018,1418.09,0,1
2827.19,722,30490.59,49,1,0.8987,1302.66,0,0
1978.24,349,33009.11,23,1,1.3905,327.79,1,1
5250.39,418,5872.12,58,1,0.0932,4956.79,0,1
4622.77,485,26108.64,70,1,0.4707,3317.34,1,1
3892.82,482,39456.35,60,0,0.8446,1920.01,0,1
2671.14,591,6782.44,21,1,0.2116,2332.02,1,0
3654.08,630,27264.43,39,1,0.6218,2290.86,0,0
4181.62,464,20358.64,68,1,0.4057,3163.69,1,1
3776.05,669,27039.41,56,1,0.5967,2424.07,0,0
3724.17,567,33990.62,28,1,0.7606,2024.64,0,0
6274.41,446,24859.29,62,0,0.3302,5031.45,0,1
4789.13,305,27394.67,56,0,0.4767,3419.4,0,1
3718.33,693,23045.79,49,1,0.5165,2566.04,0,0
3493.59,696,15023.86,53,1,0.3584,2742.4,0,0
5051.92,655,38721.31,29,1,0.6387,3115.85,0,0
2489.34,432,25931.72,26,0,0.8681,1192.75,0,1
6942.56,796,39328.17,57,1,0.4721,4976.15,0,0
2270.39,508,18989.39,61,0,0.697,1320.92,0,1
1672.34,806,42476.35,26,1,2.1166,-451.48,0,0
3370.48,546,44945.74,44,1,1.1113,1123.19,0,0
5651.88,772,31793.25,28,1,0.4688,4062.22,0,0
6019.64,817,7868.11,65,1,0.1089,5626.23,0,0
3282.8,482,28257.43,40,1,0.7173,1869.93,0,1
1596.61,615,35008.22,29,1,1.8272,-153.8,0,0
2796.73,739,24899.66,21,1,0.7419,1551.74,1,0
4252.67,656,42760.51,57,0,0.8379,2114.64,0,1
3831.22,305,18904.95,37,0,0.4112,2885.97,0,1
5191.45,338,25707.29,60,1,0.4127,3906.08,0,1
6837.03,567,23025.4,44,1,0.2806,5685.76,0,0
3480.25,834,34591.93,53,0,0.8283,1750.65,0,1
2985.53,482,4130.98,55,1,0.1153,2778.98,0,1
4106.23,818,25023.81,66,1,0.5078,2855.04,1,0
5899.83,335,7734.19,65,0,0.1092,5513.12,0,1
2142.36,736,9038.69,43,0,0.3516,1690.43,0,0
3498.26,682,34369.56,28,0,0.8187,1779.79,0,1
2681.06,827,44705.24,22,1,1.3895,445.79,1,0
3918.91,729,26839.6,71,1,0.5707,2576.93,1,0
4761.23,836,26797.07,51,1,0.469,3421.38,0,0
4399.63,615,19260.11,67,1,0.3648,3436.62,1,0
2028.91,358,23204.5,69,1,0.9531,868.69,1,1
4277.07,656,12283.18,35,0,0.2393,3662.91,0,0
2028.12,401,41217.87,34,1,1.6936,-32.77,0,1
2495.23,328,6614.97,38,1,0.2209,2164.48,0,1
2694.37,488,35561.01,44,0,1.0999,916.32,0,1
1871.01,686,35381.51,27,1,1.5759,101.93,0,0
2874.13,773,16391.99,41,0,0.4753,2054.53,0,0
2872.95,638,10886.45,69,0,0.3158,2328.62,1,0
4117.93,320,36039.37,33,1,0.7293,2315.96,0,1
6171.37,792,4081.43,59,0,0.0551,5967.3,0,0
1025.0,378,6067.24,68,1,0.4933,721.64,1,1
4006.2,732,39885.85,66,1,0.8297,2011.91,1,0
2973.82,482,4765.24,47,0,0.1335,2735.56,0,1
3040.92,668,22509.11,67,1,0.6168,1915.47,1,0
3345.07,767,44737.19,63,0,1.1145,1108.21,0,1
4621.51,376,31765.5,52,0,0.5728,3033.23,0,1
4671.19,301,25475.53,29,1,0.4545,3397.41,0,1
5254.07,464,29072.35,22,0,0.4611,3800.45,1,1
3556.02,582,33808.47,18,1,0.7923,1865.6,1,0
3255.75,597,27453.28,55,1,0.7027,1883.09,0,0
3827.18,650,25372.38,39,1,0.5525,2558.56,0,0
3820.19,524,40163.17,61,1,0.8761,1812.03,0,0
4520.09,358,40272.57,30,1,0.7425,2506.46,0,1
4780.75,580,17542.36,20,1,0.3058,3903.63,1,0
6311.63,554,6581.93,48,1,0.0869,5982.53,0,0
6154.31,484,13192.0,29,1,0.1786,5494.71,0,1
5459.07,458,44927.48,32,1,0.6858,3212.69,0,1
4690.19,790,15021.67,69,1,0.2669,3939.1,1,0
4241.87,556,15024.79,44,0,0.2952,3490.63,0,0
2534.1,734,22322.4,60,1,0.7341,1417.98,0,0
3780.14,718,12736.92,45,1,0.2808,3143.3,0,0
2480.04,377,43888.64,46,1,1.4747,285.61,0,1
4305.83,507,38088.42,19,1,0.7371,2401.41,1,0
2643.65,324,26533.7,20,1,0.8364,1316.96,1,1
4231.4,415,26390.67,21,0,0.5197,2911.87,1,1
4265.91,452,40378.03,39,1,0.7888,2247.01,0,1
5931.38,748,22201.25,18,1,0.3119,4821.31,1,0
1025.0,320,30157.69,45,1,2.4518,-482.88,0,1
6187.19,449,24716.25,18,1,0.3329,4951.38,1,1
6749.53,489,15446.47,21,1,0.1907,5977.21,1,1
1771.51,844,32187.47,59,1,1.5141,162.14,0,0
